@relation PC4-weka.filters.unsupervised.attribute.NumericTransform-R1-40-Cjava.lang.Math-Mlog

@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DECISION_DENSITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute GLOBAL_DATA_COMPLEXITY numeric
@attribute GLOBAL_DATA_DENSITY numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PATHOLOGICAL_COMPLEXITY numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
1.386294,0,1.098612,?,1.791759,?,0,-1.966113,?,?,0,0,1.609438,0,?,1.94591,?,?,?,3.187179,1.609438,6.40617,-3.218876,3.433987,-1.609438,3.515716,4.796699,0,?,?,1.791759,-2.995732,2.70805,2.772589,2.197225,1.791759,2.944439,0,3.831897,1.94591,N
1.94591,1.94591,?,0,1.098612,2.484907,1.386294,-1.560648,1.791759,0.693147,0,-1.386294,2.564949,1.098612,-0.400478,2.890372,0.693147,?,?,2.95178,2.639057,8.229764,-2.407946,4.043051,-2.65926,5.339411,5.590726,-0.287682,1.098612,1.791759,2.397895,-2.040221,3.178054,3.496508,2.484907,2.639057,3.433987,0,2.900322,2.944439,N
2.302585,0,0,?,3.044522,?,0,-2.040221,?,?,0,0,2.079442,0,?,2.079442,0,?,?,3.873906,1.84055,7.555078,-2.302585,4.219508,-1.832581,4.664665,5.714525,0,?,?,2.197225,-3.912023,3.295837,3.713572,2.70805,1.94591,3.713572,0,4.282344,2.079442,N
2.079442,1.94591,0,1.098612,1.609438,2.484907,1.386294,-1.714798,1.791759,0.693147,1.098612,-0.287682,2.70805,0,?,2.944439,?,?,?,2.784394,3.37827,9.540984,-1.832581,4.615121,-3.506558,6.650615,6.162767,-1.386294,1.098612,1.791759,2.564949,-2.207275,3.7612,4.060443,2.397895,2.70805,3.610918,0,3.388787,3.091042,N
?,1.94591,1.098612,?,?,?,1.386294,0,?,?,1.098612,-0.287682,2.772589,0,?,?,?,?,?,?,?,?,?,?,?,?,?,-1.386294,?,?,2.639057,-2.407946,?,?,?,?,3.78419,0,?,?,N
0.693147,1.609438,?,?,?,?,1.098612,-1.108663,?,?,0,-1.108663,2.197225,0,?,2.197225,0,?,?,2.543176,2.333114,7.209954,-3.218876,3.367296,-2.302585,4.319619,4.87657,-1.108663,?,?,2.079442,-1.469676,2.397895,2.890372,2.079442,2.70805,2.564949,0,?,2.197225,N
2.397895,0,1.609438,?,3.044522,?,0,-2.525729,?,?,0,0,2.397895,0,?,2.484907,?,?,?,3.908818,1.497388,6.90463,-2.65926,3.871201,-1.514128,4.014219,5.406768,0,?,?,2.484907,-3.912023,3.135494,3.218876,2.890372,1.94591,3.828641,0,4.153242,2.484907,N
1.609438,1.098612,1.098612,?,2.484907,1.386294,0.693147,-1.386294,0.693147,0.693147,0.693147,0,1.94591,0,?,2.079442,?,?,?,2.890927,1.832581,6.556309,-3.218876,3.295837,-1.832581,3.665867,4.723753,-0.693147,0,0.693147,1.94591,-2.65926,2.302585,2.833213,2.079442,2.302585,3.295837,0,4.094345,2.079442,N
1.386294,1.098612,0.693147,?,2.484907,1.386294,0.693147,-1.237874,0.693147,0.693147,0.693147,0,1.791759,0,?,1.94591,?,?,?,2.646175,1.686399,6.019055,-3.506558,2.995732,-1.660731,3.128513,4.332705,-0.693147,0,0.693147,1.791759,-2.525729,1.791759,2.639057,1.609438,2.197225,3.218876,0,4.145671,1.94591,N
2.833213,3.135494,1.791759,0.693147,2.302585,3.465736,0,-4.60517,2.772589,0.693147,0,0,4.060443,0,?,4.543295,?,?,?,3.735286,3.67275,11.080892,-0.597837,5.624018,-3.506558,8.190521,7.408112,0,2.079442,2.772589,3.828641,-4.60517,4.691348,5.123964,3.583519,3.258097,4.828314,0,2.426571,4.564348,N
2.70805,2.70805,2.484907,?,3.912023,3.332205,2.079442,-2.207275,2.639057,0.693147,1.791759,-0.287682,3.713572,0,?,4.290459,0,?,?,4.901192,2.057963,9.016109,-1.049822,5.204007,-2.040221,6.125733,6.958648,-2.040221,1.94591,2.639057,3.555348,-2.813411,4.382027,4.624973,3.828641,2.197225,4.941642,0,3.704999,4.290459,N
2.484907,0,1.94591,?,3.044522,?,0,-2.65926,?,?,0,0,2.397895,0,?,2.639057,?,?,?,4.023743,1.599388,7.223544,-2.407946,4.043051,-1.609438,4.33323,5.623656,0,?,?,2.484907,-3.912023,3.258097,3.433987,3.044522,2.079442,3.89182,0,4.094345,2.639057,N
2.079442,1.098612,1.386294,?,2.772589,1.386294,0.693147,-1.714798,0.693147,0.693147,0.693147,0,2.197225,0,?,2.397895,?,?,?,3.255401,1.791759,6.838984,-2.995732,3.583519,-1.771957,3.948548,5.047224,-0.693147,0,0.693147,2.197225,-2.995732,2.484907,3.178054,2.302585,2.302585,3.610918,0,4.081935,2.397895,N
2.397895,0,1.94591,?,2.890372,?,0,-2.525729,?,?,0,0,2.397895,0,?,2.484907,?,?,?,4.117084,1.289233,6.696417,-2.65926,3.871201,-1.272966,3.805996,5.406768,0,?,?,2.484907,-3.912023,3.135494,3.218876,2.944439,1.791759,3.7612,0,4.094345,2.484907,N
1.94591,0,0.693147,?,2.302585,?,0,-1.771957,?,?,0,0,1.609438,0,?,1.791759,?,?,?,3.391147,1.202972,5.799002,-3.506558,3.258097,-1.203973,2.908539,4.595019,0,?,?,1.791759,-3.218876,2.484907,2.639057,2.197225,1.609438,3.218876,0,4.135167,1.791759,N
?,0,?,?,?,?,0,0,?,?,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,0,?,?,0.693147,-1.609438,?,?,?,?,1.609438,0,?,?,N
?,3.663562,0,?,?,?,3.178054,0,?,?,2.079442,-1.108663,4.330733,0,?,?,1.386294,?,?,?,?,?,?,?,?,?,?,-3.218876,?,?,3.988984,-1.714798,?,?,?,?,4.875197,0,?,?,N
0,0,0,?,?,?,0,-0.693147,?,?,0,0,0.693147,0,?,0.693147,0.693147,?,?,2.473171,1.252763,4.978801,-4.60517,2.484907,-1.237874,2.088153,3.725934,0,?,?,1.098612,-1.609438,1.386294,2.079442,1.386294,1.94591,1.609438,0,?,0.693147,N
3.433987,3.218876,1.609438,2.197225,4.343805,?,2.639057,-1.89712,?,?,2.484907,-0.150823,3.988984,2.484907,-0.162519,4.442651,1.098612,?,?,3.613886,3.711375,11.036746,-0.673345,5.594711,-3.912023,8.146376,7.325281,-0.150823,?,?,3.73767,-2.65926,4.727388,5.049856,3.367296,3.044522,5.31812,0,3.917806,4.543295,N
1.94591,0,1.386294,0.693147,2.70805,?,0,-2.65926,?,?,0,0,1.609438,0,?,2.484907,?,?,?,3.646233,1.711995,7.07075,-2.65926,3.912023,-1.714798,4.180369,5.358471,0,?,?,1.791759,-3.506558,2.944439,3.433987,2.484907,1.94591,3.637586,0,4.071076,2.639057,N
0.693147,1.098612,0,?,?,?,0.693147,-1.714798,?,?,0,-0.693147,1.94591,0,?,2.397895,?,?,?,2.890927,1.832581,6.556309,-3.218876,3.295837,-1.832581,3.665867,4.723753,-0.693147,?,?,1.94591,-2.040221,2.302585,2.833213,2.079442,2.302585,2.70805,0,?,2.397895,N
1.386294,1.609438,0,?,1.386294,?,1.098612,-1.309333,?,?,0,-1.108663,2.197225,1.098612,0,2.397895,?,?,?,2.802148,2.110213,7.022378,-2.995732,3.465736,-2.120264,4.131961,4.91214,0,?,?,2.079442,-1.966113,2.484907,2.995732,2.079442,2.397895,3.044522,0,3.283539,2.397895,N
2.564949,2.397895,1.098612,0,3.713572,?,1.791759,-1.560648,?,?,0.693147,-1.108663,3.135494,1.098612,-0.916291,3.295837,1.386294,?,?,3.184698,3.407179,9.99868,-1.427116,4.94876,-3.506558,7.10831,6.591619,-0.693147,?,?,2.944439,-2.65926,3.988984,4.465908,2.833213,2.944439,4.442651,0,4.10874,3.332205,N
1.386294,1.609438,0,0.693147,2.197225,?,1.098612,-1.309333,?,?,0.693147,-0.400478,2.397895,0,?,2.197225,0,?,?,3.064792,1.477049,6.016694,-3.506558,3.178054,-1.469676,3.126322,4.540845,-1.108663,?,?,2.302585,-2.120264,2.302585,2.639057,2.079442,1.94591,3.258097,0,4.007333,2.397895,N
0,0,0,?,1.098612,?,0,-0.693147,?,?,0,0,0.693147,0,?,0.693147,0,?,?,2.285439,0.693147,3.671225,-4.60517,1.94591,-0.693147,0.779325,2.978077,0,?,?,1.098612,-2.040221,1.098612,1.386294,1.098612,1.386294,2.079442,0,4.094345,0.693147,N
1.386294,0,1.098612,?,2.197225,?,0,-1.609438,?,?,0,0,1.386294,0,?,1.609438,?,?,?,2.939691,1.704748,6.349139,-3.506558,3.258097,-1.714798,3.458837,4.644391,0,?,?,1.609438,-2.995732,2.397895,2.70805,2.079442,2.079442,2.995732,0,4.163404,1.609438,N
1.609438,0,0.693147,?,2.197225,?,0,-1.386294,?,?,0,0,1.098612,0,?,1.386294,?,?,?,2.91723,1.252763,5.422922,-3.912023,2.833213,-1.237874,2.532903,4.170225,0,?,?,1.386294,-2.995732,1.94591,2.302585,1.94591,1.94591,2.995732,0,4.237434,1.386294,N
0,1.098612,?,?,?,?,0.693147,-0.400478,?,?,0,-0.693147,1.609438,0,?,1.098612,?,?,?,2.667228,2.014903,6.697034,-3.218876,3.295837,-2.040221,3.806662,4.682131,-0.693147,?,?,1.609438,-1.108663,2.197225,2.890372,1.791759,2.302585,1.791759,0,?,1.098612,N
0,1.098612,?,?,?,1.386294,0.693147,-0.693147,0.693147,0.693147,0,-0.693147,1.791759,0,?,1.386294,?,?,?,2.470639,2.233235,6.937819,-3.218876,3.367296,-2.207275,4.047428,4.704201,-0.693147,0,0.693147,1.791759,-1.237874,2.639057,2.70805,1.791759,2.079442,1.94591,0,?,1.386294,N
0,1.098612,?,?,?,?,0.693147,-0.916291,?,?,0,-0.693147,1.609438,0,?,1.609438,0,?,?,2.590017,2.014903,6.620073,-3.506558,3.218876,-2.040221,3.729781,4.60517,-0.693147,?,?,1.609438,-1.237874,2.197225,2.772589,1.791759,2.302585,1.94591,0,?,1.609438,N
0,3.583519,0.693147,0,?,?,3.044522,-0.867501,?,?,1.791759,-1.237874,4.343805,2.197225,-0.916291,3.89182,1.609438,?,?,3.392829,4.226834,11.846498,-0.385662,5.843544,-4.60517,8.956127,7.619665,-0.84397,?,?,4.060443,-0.916291,4.919981,5.337538,3.401197,3.401197,3.951244,0,0.693147,3.912023,N
3.610918,3.871201,?,0,3.871201,?,3.295837,-1.469676,?,?,0,-3.218876,4.532599,2.564949,-0.776529,4.744932,1.386294,?,?,4.309725,3.68462,11.67897,-0.01005,6.177944,-3.506558,8.788598,7.994356,-0.733969,?,?,4.219508,-2.040221,5.049856,5.786897,3.850148,3.178054,5.313206,0,3.397189,4.75359,N
1.098612,2.302585,1.609438,?,0,?,1.791759,-1.832581,?,?,1.791759,0,3.258097,0,?,3.610918,1.098612,?,?,3.603594,3.481855,10.566948,-0.916291,5.313206,-3.506558,7.676576,7.085215,-1.771957,?,?,3.091042,-1.966113,4.276666,4.875197,3.433987,3.332205,3.73767,0,0.966984,3.610918,N
2.397895,2.397895,2.484907,0,?,?,1.791759,-1.469676,?,?,1.791759,0,3.610918,1.609438,-0.223144,3.218876,?,?,?,3.834061,2.658159,9.150223,-1.514128,4.820282,-2.65926,6.259849,6.492119,-0.18633,?,?,3.496508,-1.89712,3.970292,4.26268,3.258097,2.639057,3.663562,0,1.348073,3.258097,N
0,1.098612,1.098612,0,?,?,0.693147,-1.386294,?,?,0.693147,0,2.079442,0,?,1.94591,?,?,?,3.025776,1.871802,6.769493,-3.218876,3.433987,-1.89712,3.879087,4.897691,-0.693147,?,?,2.079442,-1.714798,2.564949,2.890372,2.302585,2.302585,2.397895,0,2.525729,2.079442,N
?,1.609438,0,0,0,?,1.098612,-0.84397,?,?,0.693147,-0.400478,2.302585,0,?,1.791759,?,?,?,2.643334,2.159869,6.962158,-3.218876,3.465736,-2.120264,4.071758,4.802709,-1.108663,?,?,2.197225,-1.203973,2.564949,2.944439,1.791759,2.079442,2.302585,0,3.218876,1.94591,N
0,1.609438,0.693147,?,?,?,1.098612,-0.510826,?,?,1.098612,0,2.197225,0,?,1.609438,?,?,?,2.834976,1.386294,5.607492,-3.912023,2.944439,-1.386294,2.71734,4.221124,-1.108663,?,?,2.079442,-0.967584,2.079442,2.397895,1.791759,1.791759,2.079442,0,?,1.609438,N
1.098612,0,0,?,3.828641,?,0,-1.386294,?,?,0,0,0.693147,0,?,1.386294,0.693147,?,?,2.36368,1.321756,5.00723,-4.60517,2.484907,-1.309333,2.116256,3.685373,0,?,?,1.098612,-3.912023,1.609438,1.94591,1.386294,1.791759,4.007333,0,4.521789,1.386294,N
?,0,0,?,?,?,0,0,?,?,0,0,0.693147,0,?,?,0.693147,?,?,?,?,?,?,?,?,?,?,0,?,?,1.098612,-2.525729,?,?,?,?,2.484907,0,?,?,N
?,1.098612,0,?,?,1.386294,0.693147,-1.514128,0.693147,0.693147,0.693147,0,1.94591,0,?,2.197225,?,?,?,2.412336,2.351375,7.115314,-3.218876,3.401197,-2.302585,4.224934,4.763967,-0.693147,0,0.693147,1.94591,-1.714798,2.639057,2.772589,1.791759,2.197225,2.397895,0,?,2.197225,N
0,2.772589,?,1.609438,?,?,2.484907,-1.347074,?,?,0,-2.525729,3.526361,1.791759,-0.798508,3.713572,1.609438,?,?,3.260785,3.473518,10.207949,-1.272966,5.062595,-3.506558,7.317578,6.734425,-0.693147,?,?,3.178054,-1.386294,3.7612,4.744932,2.772589,3.178054,3.871201,0,2.386007,3.828641,N
?,0,0,?,?,?,0,-1.609438,?,?,0,0,0.693147,0,?,1.609438,0.693147,?,?,2.499795,1.098612,4.69702,-4.60517,2.397895,-1.108663,1.806648,3.598408,0,?,?,1.098612,-1.771957,1.386294,1.94591,1.386294,1.791759,1.791759,0,?,1.609438,N
?,0,0,?,?,?,0,-1.386294,?,?,0,0,0.693147,0,?,1.386294,0,?,?,2.386007,1.252763,4.891777,-4.60517,2.397895,-1.237874,2.00148,3.638901,0,?,?,1.098612,-1.609438,1.386294,1.94591,1.386294,1.94591,1.609438,0,?,1.386294,N
0,0,0.693147,?,?,?,0,-1.609438,?,?,0,0,1.098612,0,?,1.609438,0,?,?,2.81241,1.541159,5.893411,-3.506558,3.044522,-1.560648,3.003204,4.352984,0,?,?,1.386294,-1.966113,2.079442,2.564949,1.791759,1.94591,1.94591,0,?,1.609438,N
0,0,?,?,?,?,0,-1.108663,?,?,0,0,0,0,?,1.098612,?,?,?,2.360854,1.94591,6.253098,-3.912023,2.944439,-1.966113,3.362803,4.307168,0,?,?,0.693147,-1.771957,1.94591,2.484907,1.609438,2.302585,1.791759,0,?,1.098612,N
?,0,0,?,?,?,0,-1.386294,?,?,0,0,0.693147,0,?,1.386294,0,?,?,2.529721,1.386294,5.30211,-3.912023,2.639057,-1.386294,2.411439,3.915816,0,?,?,1.098612,-1.609438,1.386294,2.302585,1.386294,2.079442,1.609438,0,?,1.386294,N
?,0,?,?,?,?,0,-1.386294,?,?,0,0,0,0,?,1.386294,0,?,?,2.046402,0.405465,2.857045,?,1.609438,-0.400478,-0.030459,2.451867,0,?,?,0.693147,-1.609438,0.693147,1.098612,0.693147,1.098612,1.609438,0,?,1.386294,N
1.098612,1.94591,0.693147,?,?,?,1.386294,-1.171183,?,?,1.098612,-0.287682,2.639057,0,?,2.564949,1.098612,?,?,2.591516,3.387436,9.366353,-2.040221,4.369448,-3.506558,6.475987,5.978886,-1.386294,?,?,2.484907,-1.427116,3.433987,3.871201,2.397895,3.044522,2.833213,0,?,2.564949,N
?,1.609438,1.386294,?,?,?,1.098612,0,?,?,0.693147,-0.400478,2.564949,0,?,?,0.693147,?,?,?,?,?,?,?,?,?,?,-1.108663,?,?,2.484907,-1.560648,?,?,?,?,2.639057,0,?,?,N
?,1.098612,1.098612,?,?,?,0.693147,0,?,?,0,-0.693147,2.397895,0,?,?,?,?,?,?,?,?,?,?,?,?,?,-0.693147,?,?,2.397895,-3.912023,?,?,?,?,4.430817,0,?,?,N
?,2.944439,0,?,?,?,1.609438,0,?,?,0.693147,-0.916291,3.637586,1.386294,-0.287682,?,?,?,?,?,?,?,?,?,?,?,?,-0.223144,?,?,3.401197,-3.218876,?,?,?,?,4.905275,0,?,?,N
0,4.430817,?,0,?,?,3.850148,-0.287682,?,?,0,-3.912023,5.030438,1.609438,-2.407946,4.127134,0,?,?,3.902579,3.982854,11.868159,-0.116534,6.109248,-3.912023,8.977788,7.885367,-2.207275,?,?,4.682131,-0.328504,5.081404,5.666427,3.583519,3.178054,4.174387,0,0.463734,4.143135,N
?,1.098612,?,?,?,?,0.693147,0,?,?,0,-0.693147,1.791759,0,?,?,?,?,?,?,?,?,?,?,?,?,?,-0.693147,?,?,1.791759,-3.912023,?,?,?,?,4.430817,0,?,?,N
?,2.944439,?,?,?,?,1.609438,0,?,?,0,-1.609438,3.610918,1.386294,-0.287682,?,?,?,?,?,?,?,?,?,?,?,?,-0.223144,?,?,3.367296,-3.218876,?,?,?,?,4.905275,0,?,?,N
?,3.295837,0,?,?,?,0,0,?,?,0,0,4.025352,0,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,3.78419,?,?,?,?,?,6.687109,0,?,?,N
1.386294,3.218876,0,?,?,?,2.564949,-0.84397,?,?,2.564949,0,4.26268,0,?,3.401197,0,?,?,3.613617,3.218876,10.051263,-1.171183,5.241747,-3.218876,7.160892,6.832385,-2.525729,?,?,4.094345,-0.994252,4.60517,4.488636,2.995732,2.302585,3.555348,0,?,3.401197,N
1.386294,1.098612,0,?,3.610918,?,0.693147,-2.040221,?,?,0,-0.693147,1.791759,0,?,2.70805,1.098612,?,?,3.082827,2.368373,7.81923,-2.525729,3.89182,-2.407946,4.928847,5.450996,-0.693147,?,?,1.791759,-3.218876,3.135494,3.258097,2.639057,2.564949,4.043051,0,4.26479,2.70805,N
1.386294,3.295837,1.609438,?,2.564949,?,2.639057,-0.891598,?,?,2.639057,0,4.110874,2.639057,0,3.526361,1.386294,?,?,3.586847,3.536311,10.659365,-0.891598,5.438079,-3.506558,7.768994,7.123052,0,?,?,3.89182,-1.514128,4.615121,4.859812,3.218876,2.833213,4.174387,0,3.319987,3.526361,N
0,1.098612,0.693147,?,0,?,0.693147,-1.237874,?,?,0.693147,0,1.94591,0,?,1.94591,0,?,?,2.767576,1.838961,6.444227,-3.506558,3.178054,-1.832581,3.553918,4.60597,-0.693147,?,?,1.94591,-1.609438,2.079442,2.772589,1.94591,2.397895,2.302585,0,2.525729,1.94591,N
0,2.833213,1.386294,?,0,?,2.197225,-0.693147,?,?,1.386294,-0.820981,3.583519,2.197225,0,2.890372,0,?,?,2.861057,3.475377,9.811615,-1.660731,4.70953,-3.506558,6.921244,6.336312,0,?,?,3.367296,-0.84397,3.688879,4.26268,2.564949,3.044522,3.044522,0,1.660131,2.890372,N
2.772589,4.682131,2.890372,1.791759,2.197225,?,4.025352,-0.891598,?,?,3.73767,-0.287682,5.484797,3.73767,-0.287682,4.859812,0.693147,?,?,4.185555,4.437343,13.060126,0.615186,6.73578,-4.60517,10.169754,8.622837,-0.287682,?,?,5.231109,-1.049822,5.886104,6.177944,4.189655,3.433987,5.081404,0,2.343727,4.905275,N
0,1.609438,0,?,0,?,1.098612,-0.84397,?,?,0.693147,-0.400478,2.302585,1.098612,0,1.94591,?,?,?,2.460443,2.243896,6.948264,-3.218876,3.258097,-2.207275,4.057853,4.704563,0,?,?,2.197225,-1.203973,2.397895,2.70805,1.94591,2.484907,2.302585,0,2.525729,1.94591,N
0,0,?,?,0,?,0,-2.207275,?,?,0,0,0,0,?,2.197225,1.098612,?,?,2.631889,2.302585,7.236872,-2.995732,3.526361,-2.302585,4.346529,4.934258,0,?,?,0.693147,-2.525729,2.639057,2.995732,1.94591,2.302585,2.484907,0,2.302585,2.197225,N
1.098612,1.94591,1.098612,?,?,2.484907,1.386294,-0.693147,1.791759,0.693147,1.098612,-0.287682,2.772589,0,?,2.079442,?,?,?,2.995732,2.323368,7.643507,-2.65926,3.89182,-2.302585,4.753159,5.319736,-1.386294,1.098612,1.791759,2.639057,-1.427116,2.564949,3.583519,1.94591,2.397895,2.833213,0,?,2.079442,N
1.098612,1.94591,1.098612,?,?,2.484907,1.386294,-0.693147,1.791759,0.693147,1.098612,-0.287682,2.772589,0,?,2.079442,?,?,?,2.995732,2.323368,7.643507,-2.65926,3.89182,-2.302585,4.753159,5.319736,-1.386294,1.098612,1.791759,2.639057,-1.427116,2.564949,3.583519,1.94591,2.397895,2.833213,0,?,2.079442,N
0.693147,2.197225,?,?,?,?,1.609438,-0.693147,?,?,0,-1.609438,2.890372,1.386294,-0.287682,2.302585,0.693147,?,?,1.960095,2.957511,7.875602,-2.995732,3.555348,-2.995732,4.985249,4.918081,-0.223144,?,?,2.70805,-1.021651,2.639057,3.044522,1.386294,2.397895,2.639057,0,?,2.302585,N
3.806662,3.401197,1.609438,1.098612,3.583519,3.951244,2.772589,-1.309333,3.258097,0.693147,2.564949,-0.210721,4.234107,2.772589,0,4.043051,?,?,?,3.196221,4.131159,11.458442,-0.673345,5.624018,-3.912023,8.568071,7.327281,0,2.564949,3.258097,4.007333,-2.207275,4.418841,5.267858,2.890372,3.295837,5.010635,0,3.704507,4.094345,N
2.397895,2.197225,?,?,1.609438,2.772589,1.609438,-1.469676,2.079442,0.693147,0,-1.609438,2.890372,0,?,3.091042,?,?,?,2.873,3.498929,9.870703,-1.609438,4.75359,-3.506558,6.980336,6.371868,-1.609438,1.386294,2.079442,2.70805,-2.207275,3.7612,4.290459,2.564949,2.995732,3.78419,0,2.918851,3.091042,N
0,1.098612,0,?,?,1.386294,0.693147,-0.693147,0.693147,0.693147,0.693147,0,1.609438,0,?,1.386294,?,?,?,2.694627,2.1471,6.988081,-3.218876,3.332205,-2.120264,4.097672,4.841506,-0.693147,0,0.693147,1.609438,-1.386294,2.397895,2.833213,2.197225,2.639057,2.079442,0,?,1.386294,N
2.995732,2.197225,1.098612,1.098612,2.079442,2.772589,1.609438,-1.660731,2.079442,0.693147,1.098612,-0.510826,3.135494,0,?,3.178054,?,?,?,3.327551,3.48124,10.290179,-1.203973,5.123964,-3.506558,7.399808,6.80894,-1.609438,1.386294,2.079442,2.995732,-2.407946,4.174387,4.634729,3.044522,3.044522,4.043051,0,3.447763,3.295837,N
1.609438,1.098612,1.098612,?,0.693147,1.386294,0.693147,-1.771957,0.693147,0.693147,0.693147,0,2.197225,0,?,2.484907,?,?,?,2.891482,2.68239,8.256934,-2.407946,4.094345,-2.65926,5.366583,5.574205,-0.693147,0,0.693147,2.197225,-2.302585,2.890372,3.73767,2.079442,2.564949,3.044522,0,2.65956,2.484907,N
1.791759,1.609438,1.098612,?,?,2.079442,1.098612,-1.832581,1.386294,0.693147,1.098612,0,2.70805,0,?,2.944439,?,?,?,3.428488,2.931194,9.29094,-1.660731,4.779123,-2.995732,6.400573,6.359747,-1.108663,0.693147,1.386294,2.639057,-2.207275,3.555348,4.430817,2.639057,2.70805,3.332205,0,?,2.944439,N
?,0,?,?,?,?,0,0,?,?,0,0,0,0,?,?,?,?,?,?,?,?,?,0.693147,?,?,0.693147,0,?,?,0.693147,0,?,0.693147,?,0.693147,0,0,?,?,N
0,1.098612,0,?,?,1.386294,0.693147,-1.237874,0.693147,0.693147,0,-0.693147,1.94591,0,?,1.94591,?,?,?,2.580217,1.89762,6.374462,-3.506558,3.091042,-1.89712,3.484005,4.477337,-0.693147,0,0.693147,1.94591,-1.609438,2.079442,2.639057,1.791759,2.302585,2.302585,0,?,1.94591,N
0,0,0,?,?,?,0,-1.386294,?,?,0,0,0.693147,0,?,1.386294,?,?,?,2.144761,1.541159,5.225908,-4.60517,2.484907,-1.560648,2.335052,3.685373,0,?,?,1.098612,-1.966113,1.386294,2.079442,1.098612,1.94591,1.94591,0,?,1.386294,N
1.098612,1.94591,?,?,?,2.302585,1.386294,-0.820981,1.386294,0.916291,0,-1.386294,2.484907,1.098612,-0.400478,2.197225,?,?,?,2.328253,2.564949,7.458584,-3.218876,3.465736,-2.525729,4.568195,4.893652,-0.287682,1.098612,1.609438,2.302585,-1.237874,2.564949,2.944439,1.791759,2.484907,2.639057,0,?,2.197225,N
2.197225,2.564949,1.098612,1.098612,0,3.178054,1.94591,-1.469676,2.484907,0.693147,1.386294,-0.562119,3.401197,1.386294,-0.693147,3.295837,?,?,?,3.483085,2.70805,8.899178,-1.832581,4.564348,-2.65926,6.008813,6.191135,-0.562119,1.791759,2.484907,3.218876,-1.771957,3.637586,4.060443,2.944439,2.70805,3.73767,0,2.557227,3.401197,N
3.433987,3.178054,0.693147,0,2.079442,2.639057,2.944439,-1.427116,1.791759,0.845868,2.890372,-0.051293,4.060443,0,?,4.369448,?,?,?,3.370051,3.976311,11.322685,-0.653926,5.587249,-3.912023,8.432313,7.346371,-2.995732,1.386294,1.94591,3.713572,-1.832581,4.454347,5.198497,3.218876,3.433987,4.804021,0,2.325325,4.382027,N
0.693147,1.098612,0.693147,?,?,1.386294,0.693147,-1.714798,0.693147,0.693147,0.693147,0,2.079442,0,?,2.397895,?,?,?,2.797281,1.95586,6.709658,-3.218876,3.367296,-1.966113,3.81925,4.75359,-0.693147,0,0.693147,2.079442,-2.040221,2.397895,2.890372,1.94591,2.197225,2.772589,0,?,2.397895,N
0,0,?,?,?,?,0,-1.386294,?,?,0,0,0,0,?,1.386294,?,?,?,2.095561,0.693147,3.48124,-4.60517,1.94591,-0.693147,0.593327,2.788093,0,?,?,0.693147,-1.966113,0,1.791759,0,1.386294,1.94591,0,?,1.386294,N
1.609438,1.609438,1.098612,0,0,2.079442,1.098612,-1.560648,1.386294,0.693147,1.098612,0,2.639057,0,?,2.564949,?,?,?,2.660959,2.436241,7.532918,-2.995732,3.688879,-2.407946,4.642562,5.096813,-1.108663,0.693147,1.386294,2.564949,-1.966113,2.772589,3.178054,1.94591,2.302585,3.091042,0,2.590017,2.639057,N
0.693147,0,0,?,?,?,0,-1.966113,?,?,0,0,0.693147,0,?,1.94591,?,?,?,2.587764,1.856298,6.300235,-3.506558,3.135494,-1.832581,3.409827,4.443945,0,?,?,1.098612,-2.407946,2.079442,2.70805,1.609438,2.079442,2.397895,0,?,1.94591,N
