@relation CM1-weka.filters.unsupervised.attribute.NumericTransform-R1-40-Cjava.lang.Math-Mlog

@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DECISION_DENSITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute GLOBAL_DATA_COMPLEXITY numeric
@attribute GLOBAL_DATA_DENSITY numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PATHOLOGICAL_COMPLEXITY numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
?,0,?,?,?,?,0,-2.302585,?,?,0,0,0,0,?,2.302585,1.098612,?,?,2.517696,1.728109,5.971976,-3.912023,3.091042,-1.714798,3.081451,4.244774,0,?,?,0.693147,-2.407946,2.197225,2.564949,1.386294,1.609438,2.397895,0,?,2.302585,N
?,0,?,?,?,?,0,-1.771957,?,?,0,0,0,0,?,1.791759,?,?,?,2.499795,1.098612,4.69702,-4.60517,2.397895,-1.108663,1.806648,3.598408,0,?,?,0.693147,-1.966113,1.386294,1.94591,1.386294,1.791759,1.94591,0,?,1.791759,N
?,0,?,?,?,?,0,-2.525729,?,?,0,0,0,0,?,2.484907,1.386294,?,?,3.500137,1.202972,5.908192,-3.218876,3.367296,-1.203973,3.017983,4.704201,0,?,?,0.693147,-2.525729,2.484907,2.833213,2.197225,1.609438,2.564949,0,?,2.484907,N
0.693147,1.098612,1.098612,?,2.197225,1.386294,0.693147,-2.207275,0.693147,0.693147,0.693147,0,2.197225,0,?,2.890372,0,?,?,3.465736,2.453588,8.373249,-2.120264,4.276666,-2.407946,5.482886,5.919512,-0.693147,0,0.693147,2.197225,-2.65926,3.258097,3.828641,2.944439,2.833213,3.401197,0,3.506458,2.890372,N
1.098612,1.791759,1.609438,0.693147,2.564949,1.386294,1.386294,-2.207275,0.693147,0.693147,1.386294,0,3.401197,0,?,3.583519,?,?,?,3.877639,2.869602,9.616782,-1.272966,5.049856,-2.813411,6.726413,6.747199,-1.386294,0,0.693147,3.332205,-2.65926,4.025352,4.60517,3.295837,2.833213,4.007333,0,3.381335,3.637586,N
3.091042,4.060443,2.564949,2.484907,3.496508,4.356709,3.465736,-1.660731,3.583519,0.774727,2.995732,-0.462035,4.820282,1.94591,-1.660731,5.075174,1.098612,?,?,5.020586,3.123686,11.2676,0.139762,6.190315,-3.218876,8.377227,8.144093,-1.514128,3.044522,3.663562,4.543295,-1.966113,5.09375,5.783825,4.644391,3.367296,5.429346,0,3.088767,5.147494,N
2.302585,3.610918,2.484907,?,4.127134,4.158883,2.995732,-2.040221,3.465736,0.693147,2.890372,-0.105361,4.553877,0,?,5.003946,?,?,?,5.146215,3.387098,11.920427,0.524729,6.553933,-3.506558,9.030055,8.533334,-2.995732,2.772589,3.465736,4.343805,-2.407946,5.393628,6.177944,4.779123,3.465736,5.402677,0,3.380314,5.003946,Y
3.73767,4.94876,3.178054,3.806662,5.826,5.472271,4.290459,-1.832581,4.663439,0.81093,3.713572,-0.579818,5.713733,3.401197,-0.916291,6.018593,1.94591,?,?,5.682491,3.77069,13.224051,1.446919,7.31322,-3.912023,10.333679,9.453269,-0.891598,4.189655,4.779123,5.446737,-2.040221,6.342121,6.837333,5.749393,3.871201,6.318968,0,3.877432,6.122493,Y
?,0,?,?,?,?,0,-1.771957,?,?,0,0,0,0,?,1.791759,?,?,?,2.047693,0.693147,3.434632,-4.60517,1.791759,-0.693147,0.542324,2.741485,0,?,?,0.693147,-1.966113,0.693147,1.386294,0.693147,1.386294,1.94591,0,?,1.791759,N
?,0,?,?,?,?,0,-1.771957,?,?,0,0,0,0,?,1.791759,?,?,?,2.047693,0.693147,3.434632,-4.60517,1.791759,-0.693147,0.542324,2.741485,0,?,?,0.693147,-1.966113,0.693147,1.386294,0.693147,1.386294,1.94591,0,?,1.791759,N
?,0,?,?,?,?,0,-1.771957,?,?,0,0,0,0,?,1.791759,?,?,?,2.047693,0.693147,3.434632,-4.60517,1.791759,-0.693147,0.542324,2.741485,0,?,?,0.693147,-1.966113,0.693147,1.386294,0.693147,1.386294,1.94591,0,?,1.791759,N
?,0,?,?,?,?,0,-2.525729,?,?,0,0,0,0,?,2.484907,1.386294,?,?,3.628067,0.693147,5.014428,-3.506558,3.044522,-0.693147,2.123458,4.321214,0,?,?,0.693147,-2.525729,2.079442,2.564949,2.079442,1.386294,2.564949,0,?,2.484907,N
?,0,?,?,?,?,0,-2.525729,?,?,0,0,0,0,?,2.484907,1.386294,?,?,3.546451,0.982078,5.508173,-3.506558,3.218876,-0.967584,2.618125,4.527317,0,?,?,0.693147,-2.525729,2.484907,2.564949,2.197225,1.386294,2.564949,0,?,2.484907,N
?,0,?,?,?,?,0,-2.207275,?,?,0,0,0,0,?,2.197225,?,?,?,3.546451,0.982078,5.508173,-3.506558,3.218876,-0.967584,2.618125,4.527317,0,?,?,0.693147,-2.302585,2.484907,2.564949,2.197225,1.386294,2.302585,0,?,2.197225,N
?,0,?,?,?,?,0,-1.771957,?,?,0,0,0,0,?,1.791759,?,?,?,2.061787,0.916291,3.89447,-4.60517,1.94591,-0.916291,1.004302,2.978077,0,?,?,0.693147,-1.966113,0.693147,1.609438,0.693147,1.609438,1.94591,0,?,1.791759,N
?,0,?,?,?,?,0,-1.771957,?,?,0,0,0,0,?,1.791759,?,?,?,2.418589,0.693147,3.804883,-4.60517,2.079442,-0.693147,0.916291,3.111736,0,?,?,0.693147,-1.966113,1.098612,1.609438,1.098612,1.386294,1.94591,0,?,1.791759,N
?,0,?,?,?,?,0,-1.771957,?,?,0,0,0,0,?,1.791759,?,?,?,2.553344,1.252763,5.05879,-4.60517,2.564949,-1.237874,2.16791,3.805996,0,?,?,0.693147,-1.966113,1.386294,2.197225,1.386294,1.94591,1.94591,0,?,1.791759,N
2.772589,3.367296,1.609438,1.098612,3.367296,3.988984,2.70805,-2.120264,3.258097,0.732368,2.484907,-0.223144,4.330733,1.098612,-1.966113,4.795791,?,?,?,5.100415,3.146735,11.394164,0.239017,6.285998,-3.218876,8.503792,8.247293,-1.609438,2.639057,3.295837,4.143135,-2.407946,5.398163,5.755742,4.736198,3.178054,5.135798,0,3.040706,4.820282,Y
?,0,?,?,?,?,0,-2.525729,?,?,0,0,0,0,?,2.484907,1.386294,?,?,3.500137,1.202972,5.908192,-3.218876,3.367296,-1.203973,3.017983,4.704201,0,?,?,0.693147,-2.525729,2.484907,2.833213,2.197225,1.609438,2.564949,0,?,2.484907,N
?,0,?,?,?,?,0,-2.525729,?,?,0,0,0,0,?,2.484907,1.386294,?,?,3.546451,0.982078,5.508173,-3.506558,3.218876,-0.967584,2.618125,4.527317,0,?,?,0.693147,-2.525729,2.484907,2.564949,2.197225,1.386294,2.564949,0,?,2.484907,N
?,0,?,?,?,?,0,-1.771957,?,?,0,0,0,0,?,1.791759,?,?,?,2.047693,0.693147,3.434632,-4.60517,1.791759,-0.693147,0.542324,2.741485,0,?,?,0.693147,-1.966113,0.693147,1.386294,0.693147,1.386294,1.94591,0,?,1.791759,N
?,0,?,?,?,?,0,-1.771957,?,?,0,0,0,0,?,1.791759,?,?,?,2.047693,0.693147,3.434632,-4.60517,1.791759,-0.693147,0.542324,2.741485,0,?,?,0.693147,-1.966113,0.693147,1.386294,0.693147,1.386294,1.94591,0,?,1.791759,N
?,0,?,?,?,?,0,-1.771957,?,?,0,0,0,0,?,1.791759,?,?,?,1.757858,0.693147,3.145014,?,1.609438,-0.693147,0.254642,2.451867,0,?,?,0.693147,-1.966113,0,1.386294,0,1.386294,1.94591,0,?,1.791759,N
?,0,?,?,?,?,0,-1.771957,?,?,0,0,0,0,?,1.791759,?,?,?,2.061787,0.916291,3.89447,-4.60517,1.94591,-0.916291,1.004302,2.978077,0,?,?,0.693147,-1.966113,0.693147,1.609438,0.693147,1.609438,1.94591,0,?,1.791759,N
?,0,?,?,1.386294,?,0,-1.771957,?,?,0,0,0,0,?,1.791759,?,?,?,2.379546,0.916291,4.212128,-4.60517,2.197225,-0.916291,1.321756,3.295837,0,?,?,0.693147,-2.407946,1.098612,1.791759,1.098612,1.609438,2.397895,0,3.688879,1.791759,N
?,0,?,?,?,?,0,-1.771957,?,?,0,0,0,0,?,1.791759,?,?,?,2.418589,0.693147,3.804883,-4.60517,2.079442,-0.693147,0.916291,3.111736,0,?,?,0.693147,-1.966113,1.098612,1.609438,1.098612,1.386294,1.94591,0,?,1.791759,N
?,0,?,?,?,?,0,-1.771957,?,?,0,0,0,0,?,1.791759,?,?,?,1.673351,0.405465,2.484907,?,1.386294,-0.400478,-0.400478,2.079442,0,?,?,0.693147,-1.966113,0,1.098612,0,1.098612,1.94591,0,?,1.791759,N
?,1.098612,?,?,?,1.386294,0.693147,-1.89712,0.693147,0.693147,0,-0.693147,1.791759,0,?,2.564949,?,?,?,3.05164,1.252763,5.556905,-3.912023,2.995732,-1.237874,2.666534,4.3042,-0.693147,0,0.693147,1.791759,-1.966113,1.791759,2.639057,1.791759,1.94591,2.639057,0,?,2.564949,N
?,0,?,?,1.098612,?,0,-1.771957,?,?,0,0,0,0,?,1.791759,?,?,?,2.35802,1.098612,4.554929,-4.60517,2.302585,-1.108663,1.663926,3.456317,0,?,?,0.693147,-2.302585,1.098612,1.94591,1.098612,1.791759,2.302585,0,3.506458,1.791759,N
0.693147,3.89182,2.079442,3.496508,4.060443,4.49981,3.218876,-1.832581,3.73767,0.760806,2.197225,-1.021651,4.762174,2.484907,-0.776529,4.85203,?,?,?,4.646792,3.995077,12.637066,0.636577,6.672033,-3.912023,9.746695,8.641928,-0.733969,3.178054,3.806662,4.543295,-2.207275,5.786897,6.139885,4.682131,3.583519,5.451038,0,3.726898,5.081404,N
1.386294,2.197225,?,?,?,2.772589,1.609438,-1.386294,2.079442,0.693147,0,-1.609438,2.944439,0,?,2.995732,0,?,?,2.621039,3.044522,8.71044,-2.302585,4.143135,-2.995732,5.820053,5.665908,-1.609438,1.386294,2.079442,2.772589,-1.609438,3.044522,3.73767,2.079442,2.772589,3.218876,0,?,2.995732,N
?,2.397895,1.098612,0.693147,2.995732,2.639057,1.791759,-1.560648,1.386294,1.252763,0.693147,-1.108663,2.890372,0,?,3.295837,?,?,?,3.648318,2.598979,8.846029,-1.771957,4.521789,-2.65926,5.955656,6.247153,-1.771957,1.609438,1.94591,2.639057,-2.120264,3.663562,3.970292,3.367296,2.995732,3.89182,0,3.804438,3.367296,N
?,0,?,?,2.772589,?,0,-1.108663,?,?,0,0,0,0,?,1.098612,?,?,?,2.261763,0.916291,4.094345,-4.60517,2.079442,-0.916291,1.202972,3.178054,0,?,?,0.693147,-2.995732,1.098612,1.609438,1.098612,1.609438,2.995732,0,4.433314,1.098612,N
2.079442,2.944439,1.386294,1.791759,1.94591,3.465736,2.302585,-1.660731,2.639057,0.828552,1.94591,-0.356675,3.988984,2.197225,-0.116534,3.850148,?,?,?,4.654151,2.937043,10.52834,-0.415515,5.762051,-2.995732,7.637967,7.591236,-0.105361,2.197225,2.772589,3.828641,-1.966113,4.574711,5.398163,3.988984,3.044522,4.234107,0,3.075929,3.970292,N
2.302585,1.609438,2.197225,0.693147,2.890372,2.079442,1.098612,-1.771957,1.386294,0.693147,0.693147,-0.400478,2.890372,0,?,2.772589,0,?,?,3.823629,2.042518,7.909846,-2.120264,4.248495,-2.040221,5.019463,5.86678,-1.108663,0.693147,1.386294,2.833213,-3.218876,3.295837,3.7612,3.044522,2.484907,4.26268,0,4.017464,2.890372,N
1.609438,0,0.693147,?,?,?,0,-2.65926,?,?,0,0,2.302585,0,?,2.70805,?,?,?,3.533102,1.658228,6.849607,-2.813411,3.828641,-1.660731,3.959288,5.1914,0,?,?,2.397895,-2.995732,3.044522,3.218876,2.302585,1.609438,3.044522,0,?,2.70805,N
1.609438,0,0,?,1.791759,?,0,-2.525729,?,?,0,0,0.693147,0,?,2.564949,?,?,?,2.956991,2.74084,8.438648,-2.302585,4.234107,-2.813411,5.548259,5.697798,0,?,?,1.098612,-3.218876,3.433987,3.637586,2.302585,2.302585,3.218876,0,3.452524,2.564949,N
2.70805,1.94591,1.386294,?,3.044522,2.484907,1.386294,-2.302585,1.791759,0.693147,1.386294,0,3.218876,0,?,3.713572,1.94591,?,?,4.116758,3.164631,10.445965,-0.733969,5.509388,-3.218876,7.555591,7.281393,-1.386294,1.098612,1.791759,3.135494,-2.995732,4.762174,4.867534,3.73767,2.833213,4.356709,0,3.52253,3.713572,N
1.386294,1.098612,?,1.098612,?,1.386294,0.693147,-2.120264,0.693147,0.693147,0,-0.693147,1.791759,0,?,2.639057,0.693147,?,?,2.790551,2.228939,7.247323,-2.995732,3.610918,-2.207275,4.356965,5.018868,-0.693147,0,0.693147,1.791759,-2.407946,2.564949,3.178054,1.94591,2.302585,3.091042,0,2.870736,2.833213,N
1.386294,1.098612,?,1.098612,?,1.386294,0.693147,-2.120264,0.693147,0.693147,0,-0.693147,1.791759,0,?,2.639057,0.693147,?,?,2.790551,2.228939,7.247323,-2.995732,3.610918,-2.207275,4.356965,5.018868,-0.693147,0,0.693147,1.791759,-2.407946,2.564949,3.178054,1.94591,2.302585,3.091042,0,2.870736,2.833213,N
2.484907,1.609438,1.386294,?,3.663562,2.079442,1.098612,-2.207275,1.386294,0.693147,0,-1.108663,2.890372,0,?,3.295837,0,?,?,4.124712,2.488234,9.101078,-1.386294,4.867534,-2.525729,6.2107,6.612887,-1.108663,0.693147,1.386294,2.833213,-3.218876,4.110874,4.234107,3.637586,2.70805,4.369448,0,4.079062,3.295837,N
1.098612,1.098612,0.693147,1.791759,1.791759,1.386294,0.693147,-2.65926,0.693147,0.693147,0.693147,0,2.079442,0,?,3.044522,0.693147,?,?,3.128075,3.135494,9.398892,-1.714798,4.65396,-3.218876,6.508516,6.263398,-0.693147,0,0.693147,2.079442,-3.218876,3.828641,4.077537,2.772589,2.772589,4.007333,0,3.593469,3.295837,N
0,0,0,?,?,?,0,-1.771957,?,?,0,0,0.693147,0,?,1.791759,0,?,?,2.444085,1.321756,5.087226,-4.60517,2.564949,-1.309333,2.197225,3.765609,0,?,?,1.098612,-3.218876,1.609438,2.079442,1.386294,1.791759,3.218876,0,?,1.791759,N
?,1.609438,0,?,1.609438,1.791759,1.098612,-1.660731,0.693147,1.098612,0.693147,-0.400478,1.94591,1.098612,0,2.772589,1.386294,?,?,3.191299,2.033398,7.257348,-2.813411,3.688879,-2.040221,4.366913,5.224402,0,0.693147,1.098612,1.791759,-1.966113,2.484907,3.332205,2.397895,2.639057,3.091042,0,3.170106,2.772589,N
2.302585,2.833213,1.098612,2.484907,2.995732,3.465736,2.197225,-2.040221,2.772589,0.693147,1.098612,-1.108663,3.828641,0,?,4.007333,1.386294,?,?,3.954699,3.506158,10.967023,-0.544727,5.676754,-3.506558,8.076652,7.460853,-2.207275,2.079442,2.772589,3.663562,-2.65926,4.727388,5.187386,3.663562,3.135494,4.927254,0,3.604954,4.204693,N
1.791759,2.197225,1.098612,2.302585,3.091042,2.772589,1.609438,-1.832581,2.079442,0.693147,0.693147,-0.916291,3.178054,0,?,3.091042,1.94591,?,?,3.30542,3.09603,9.496963,-1.609438,4.736198,-2.995732,6.606596,6.401154,-1.609438,1.386294,2.079442,3.044522,-2.525729,3.73767,4.276666,2.944439,2.995732,4.110874,0,4.081935,3.465736,N
?,0,?,?,?,?,0,-1.771957,?,?,0,0,0,0,?,1.791759,?,?,?,2.046402,0.405465,2.857045,?,1.609438,-0.400478,-0.030459,2.451867,0,?,?,0.693147,-1.966113,0.693147,1.098612,0.693147,1.098612,1.94591,0,?,1.791759,N
0,0,?,?,?,?,0,-2.207275,?,?,0,0,0,0,?,2.197225,0,?,?,3.304686,0.828552,4.958148,-3.912023,2.890372,-0.820981,2.068128,4.13148,0,?,?,0.693147,-2.407946,2.079442,2.302585,1.94591,1.386294,2.397895,0,?,2.197225,N
0.693147,3.135494,2.302585,2.639057,4.356709,3.73767,2.484907,-2.040221,2.995732,0.741937,1.791759,-0.693147,3.951244,1.386294,-1.309333,4.369448,1.94591,?,?,4.493344,2.619583,9.732629,-0.891598,5.303305,-2.65926,6.842256,7.112987,-1.108663,2.397895,3.044522,3.73767,-2.65926,4.430817,4.762174,3.951244,2.833213,5.159055,0,3.985273,4.532599,Y
1.791759,3.850148,0.693147,0,4.060443,4.382027,3.218876,-1.714798,3.688879,0.693147,3.178054,-0.040822,4.718499,0,?,4.927254,0,?,?,5.146855,3.303585,11.754112,0.444686,6.437752,-3.218876,8.86374,8.450493,-3.218876,2.995732,3.688879,4.488636,-2.120264,5.521461,5.926926,4.990433,3.465736,5.31812,0,3.399529,4.934474,N
?,0,?,?,?,?,0,-2.407946,?,?,0,0,0,0,?,2.397895,?,?,?,3.529591,0.760806,5.053759,-3.912023,3.091042,-0.755023,2.163323,4.291555,0,?,?,0.693147,-2.525729,2.302585,2.484907,1.94591,1.098612,2.484907,0,?,2.397895,N
?,1.94591,2.197225,0,3.135494,2.302585,1.386294,-1.771957,1.386294,0.916291,1.386294,0,2.995732,0,?,3.135494,?,?,?,3.533978,2.448416,8.430975,-2.040221,4.317488,-2.407946,5.540597,5.982449,-1.386294,1.098612,1.609438,2.890372,-2.525729,3.295837,3.871201,3.044522,2.890372,3.871201,0,3.933001,3.178054,N
0,0,1.098612,?,2.197225,?,0,-2.813411,?,?,0,0,1.609438,0,?,2.833213,0,?,?,4.044629,1.355835,6.75756,-2.65926,3.89182,-1.347074,3.867235,5.4011,0,?,?,1.791759,-3.218876,3.091042,3.295837,2.833213,1.791759,3.332205,0,3.544432,2.833213,N
?,2.944439,1.609438,1.386294,2.70805,2.772589,2.564949,-1.609438,2.079442,0.693147,1.791759,-0.776529,3.73767,0,?,4.094345,0,?,?,4.191471,2.631889,9.455638,-1.171183,5.043425,-2.65926,6.565265,6.823569,-2.525729,1.386294,2.079442,3.433987,-1.832581,4.043051,4.584967,3.713572,2.995732,4.382027,0,3.180135,4.158883,N
0,2.197225,1.386294,0,?,2.772589,1.609438,-1.89712,2.079442,0.693147,1.098612,-0.510826,2.995732,0,?,3.465736,?,?,?,3.303217,2.583243,8.468992,-2.120264,4.276666,-2.525729,5.578635,5.886104,-1.609438,1.386294,2.079442,2.833213,-1.966113,3.401197,3.73767,2.833213,2.70805,3.555348,0,1.108563,3.496508,N
0,1.609438,1.609438,?,2.397895,2.079442,1.098612,-2.207275,1.386294,0.693147,1.098612,0,2.564949,0,?,3.332205,0.693147,?,?,3.854818,2.458734,8.771756,-1.714798,4.634729,-2.407946,5.881371,6.31324,-1.108663,0.693147,1.386294,2.484907,-2.65926,3.496508,4.248495,3.178054,2.833213,3.713572,0,3.339677,3.332205,N
0,1.94591,1.609438,?,2.484907,2.484907,1.386294,-2.302585,1.791759,0.693147,1.098612,-0.287682,2.995732,1.098612,-0.400478,3.713572,?,?,?,4.034595,2.579459,9.194248,-1.386294,4.859812,-2.525729,6.303882,6.614457,-0.287682,1.098612,1.791759,2.890372,-2.813411,3.912023,4.369448,3.583519,2.944439,4.219508,0,3.119718,3.713572,Y
0,1.098612,1.386294,?,1.098612,1.386294,0.693147,-2.207275,0.693147,0.693147,0.693147,0,2.079442,0,?,2.944439,0.693147,?,?,3.503453,2.241773,7.987372,-2.302585,4.127134,-2.207275,5.096996,5.745404,-0.693147,0,0.693147,2.079442,-2.525729,2.995732,3.73767,2.833213,2.772589,3.178054,0,2.613007,2.944439,N
0.693147,1.098612,1.386294,?,1.098612,1.386294,0.693147,-2.207275,0.693147,0.693147,0.693147,0,2.079442,0,?,2.944439,0.693147,?,?,3.456632,2.187174,7.83004,-2.407946,4.043051,-2.207275,4.93964,5.643289,-0.693147,0,0.693147,2.079442,-2.525729,2.944439,3.637586,2.772589,2.70805,3.218876,0,2.613007,2.944439,N
0.693147,1.94591,1.94591,1.098612,3.555348,2.302585,1.386294,-2.302585,1.386294,0.916291,0,-1.386294,2.944439,1.098612,-0.400478,3.637586,1.098612,?,?,4.102643,2.691243,9.485193,-1.203973,5.030438,-2.65926,6.594824,6.793948,-0.287682,1.098612,1.609438,2.833213,-2.995732,4.077537,4.543295,3.637586,2.944439,4.369448,0,3.912023,3.713572,N
2.639057,1.098612,2.639057,?,1.94591,1.386294,0.693147,-2.995732,0.693147,0.693147,0.693147,0,2.944439,0,?,3.713572,0,?,?,4.541271,2.753024,10.047653,-0.71335,5.484797,-2.813411,7.157284,7.294479,-0.693147,0,0.693147,2.944439,-3.506558,4.564348,4.976734,3.951244,2.833213,4.143135,0,2.679651,3.713572,N
1.609438,1.098612,2.197225,?,1.791759,1.386294,0.693147,-2.65926,0.693147,0.693147,0.693147,0,2.564949,0,?,3.401197,?,?,?,4.061305,2.686486,9.434457,-1.272966,5.01728,-2.65926,6.544084,6.747845,-0.693147,0,0.693147,2.564949,-2.995732,4.043051,4.543295,3.496508,2.833213,3.73767,0,2.813611,3.401197,N
2.302585,3.367296,2.079442,0.693147,4.174387,4.025352,2.70805,-2.302585,3.332205,0.693147,1.791759,-0.916291,4.304065,2.397895,-0.34249,5.003946,1.791759,?,?,4.777694,3.848444,12.474727,0.620576,6.660575,-3.912023,9.584355,8.626225,-0.314711,2.639057,3.332205,4.110874,-2.65926,5.808142,6.104793,4.70048,3.433987,5.42495,0,3.434632,5.01728,N
?,1.098612,1.386294,?,1.791759,1.386294,0.693147,-2.207275,0.693147,0.693147,0.693147,0,2.079442,0,?,2.944439,0.693147,?,?,3.452524,2.251292,7.955074,-2.302585,4.094345,-2.207275,5.064681,5.703782,-0.693147,0,0.693147,2.079442,-2.525729,2.944439,3.713572,2.772589,2.772589,3.258097,0,3.178054,2.944439,N
2.484907,3.610918,2.484907,3.135494,4.174387,4.094345,2.995732,-2.040221,3.332205,0.760806,2.302585,-0.693147,4.644391,2.197225,-0.867501,4.867534,0,?,?,4.418841,3.943522,12.305827,0.357674,6.408529,-3.912023,9.415455,8.362306,-0.798508,2.772589,3.401197,4.454347,-2.407946,5.55296,5.855072,4.553877,3.637586,5.442418,0,3.698087,5.030438,Y
1.791759,2.70805,1.791759,1.791759,1.94591,2.995732,2.197225,-1.966113,2.302585,0.693147,1.94591,-0.248461,3.637586,0,?,4.043051,1.94591,?,?,3.807773,3.376563,10.560704,-0.820981,5.361292,-3.506558,7.670331,7.184197,-2.207275,1.609438,2.302585,3.433987,-2.120264,4.317488,4.927254,3.713572,3.465736,4.343805,0,2.921547,4.143135,Y
0,1.098612,1.386294,?,1.791759,1.386294,0.693147,-2.995732,0.693147,0.693147,0.693147,0,2.079442,0,?,3.73767,?,?,?,4.551875,2.630449,9.812918,-0.820981,5.347108,-2.65926,6.922545,7.182375,-0.693147,0,0.693147,2.079442,-3.218876,4.51086,4.779123,4.077537,2.890372,3.912023,0,2.525729,3.73767,N
0,1.098612,0.693147,1.791759,2.564949,1.386294,0.693147,-2.302585,0.693147,0.693147,0,-0.693147,1.94591,0,?,2.639057,0,?,?,3.355502,2.439735,8.235119,-2.207275,4.204693,-2.407946,5.344724,5.795328,-0.693147,0,0.693147,1.94591,-2.813411,3.401197,3.610918,2.833213,2.564949,3.555348,0,4.053175,2.995732,N
0,1.098612,1.609438,?,2.484907,1.386294,0.693147,-2.407946,0.693147,0.693147,0.693147,0,2.197225,0,?,3.091042,0,?,?,3.604682,2.440606,8.485096,-1.966113,4.394449,-2.407946,5.594711,6.044934,-0.693147,0,0.693147,2.197225,-2.813411,3.295837,3.988984,2.995732,2.833213,3.583519,0,3.5636,3.091042,N
?,1.609438,?,?,2.197225,2.079442,1.098612,-2.207275,1.386294,0.693147,0,-1.108663,2.397895,0,?,3.295837,0.693147,?,?,4.006606,2.11746,8.240923,-1.89712,4.465908,-2.120264,5.35053,6.123742,-1.108663,0.693147,1.386294,2.302585,-2.525729,3.583519,3.931826,3.258097,2.484907,3.610918,0,3.218876,3.295837,N
?,0,?,?,?,?,0,-2.040221,?,?,0,0,0,0,?,2.079442,0.693147,?,?,2.512035,1.974081,6.460593,-3.506558,3.178054,-1.966113,3.570096,4.486499,0,?,?,0.693147,-2.207275,2.197225,2.70805,1.609438,2.079442,2.197225,0,?,2.079442,N
?,0,?,?,?,?,0,-1.966113,?,?,0,0,0,0,?,1.94591,0,?,?,2.564949,1.098612,4.762174,-4.60517,2.564949,-1.108663,1.871802,3.663562,0,?,?,0.693147,-2.040221,1.791759,1.94591,1.386294,1.386294,2.079442,0,?,1.94591,N
0,2.197225,?,0,1.386294,2.772589,1.609438,-1.832581,2.079442,0.693147,0,-1.609438,2.890372,0,?,3.433987,0.693147,?,?,2.65886,2.992728,8.643725,-2.407946,4.204693,-2.995732,5.753366,5.65112,-1.609438,1.386294,2.079442,2.70805,-2.040221,3.367296,3.637586,2.079442,2.397895,3.637586,0,2.631169,3.465736,N
?,0,?,?,1.098612,?,0,-2.040221,?,?,0,0,0,0,?,2.079442,0.693147,?,?,2.144761,1.541159,5.225908,-4.60517,2.484907,-1.560648,2.335052,3.685373,0,?,?,0.693147,-2.525729,1.386294,2.079442,1.098612,1.94591,2.484907,0,3.305787,2.079442,N
?,0,?,?,1.098612,?,0,-2.407946,?,?,0,0,0,0,?,2.397895,0.693147,?,?,2.371178,2.38232,7.136221,-3.218876,3.367296,-2.407946,4.245777,4.75359,0,?,?,0.693147,-2.65926,2.564949,2.772589,1.791759,2.302585,2.70805,0,3.064792,2.397895,N
?,0,?,?,1.098612,?,0,-1.108663,?,?,0,0,0,0,?,1.098612,?,?,?,?,?,?,?,1.098612,?,?,1.558145,0,?,?,0.693147,-1.966113,?,1.098612,?,1.098612,1.94591,0,3.912023,1.098612,N
?,0,?,?,1.098612,?,0,-1.108663,?,?,0,0,0,0,?,1.098612,?,?,?,?,?,?,?,1.098612,?,?,1.558145,0,?,?,0.693147,-1.966113,?,1.098612,?,1.098612,1.94591,0,3.912023,1.098612,N
?,0,0,?,?,?,0,-1.108663,?,?,0,0,0.693147,0,?,1.098612,?,?,?,2.046402,0.405465,2.857045,?,1.609438,-0.400478,-0.030459,2.451867,0,?,?,1.098612,-1.386294,0.693147,1.098612,0.693147,1.098612,1.386294,0,?,1.098612,N
?,0,0,?,?,?,0,-1.386294,?,?,0,0,0.693147,0,?,1.386294,?,?,?,2.60269,0.693147,3.988984,-4.60517,2.197225,-0.693147,1.098612,3.295837,0,?,?,1.098612,-1.609438,1.386294,1.609438,1.386294,1.386294,1.609438,0,?,1.386294,N
